Date	Frequency	Hashtags
2018-10-23	9	#WhiteLivesMatter
2018-10-24	2	#WhiteLivesMatter
2018-10-25	6	#WhiteLivesMatter
2018-10-26	7	#WhiteLivesMatter
2018-10-27	5	#WhiteLivesMatter
2018-10-28	3	#WhiteLivesMatter
2018-10-29	13	#WhiteLivesMatter
2018-10-30	12	#WhiteLivesMatter
2018-10-31	5	#WhiteLivesMatter
2018-11-01	9	#WhiteLivesMatter
2018-11-02	7	#WhiteLivesMatter
2018-11-03	3	#WhiteLivesMatter
2018-11-04	2	#WhiteLivesMatter
2018-11-05	3	#WhiteLivesMatter
2018-11-06	7	#WhiteLivesMatter
2018-11-07	6	#WhiteLivesMatter
2018-11-08	10	#WhiteLivesMatter
2018-11-09	4	#WhiteLivesMatter
2018-11-10	3	#WhiteLivesMatter
2018-11-11	11	#WhiteLivesMatter
2018-11-12	9	#WhiteLivesMatter
2018-11-13	5	#WhiteLivesMatter
2018-11-14	8	#WhiteLivesMatter
2018-11-15	2	#WhiteLivesMatter
2018-11-16	11	#WhiteLivesMatter
2018-11-17	1	#WhiteLivesMatter
2018-11-18	3	#WhiteLivesMatter
2018-11-19	3	#WhiteLivesMatter
2018-11-20	6	#WhiteLivesMatter
2018-11-21	2	#WhiteLivesMatter
2018-11-22	11	#WhiteLivesMatter
2018-11-23	7	#WhiteLivesMatter
2018-11-24	2	#WhiteLivesMatter
2018-11-25	4	#WhiteLivesMatter
2018-11-26	4	#WhiteLivesMatter
2018-11-27	5	#WhiteLivesMatter
2018-11-28	8	#WhiteLivesMatter
2018-11-29	5	#WhiteLivesMatter
2018-11-30	6	#WhiteLivesMatter
2018-12-01	4	#WhiteLivesMatter
2018-12-02	4	#WhiteLivesMatter
2018-12-03	1	#WhiteLivesMatter
2018-12-04	6	#WhiteLivesMatter
2018-12-05	5	#WhiteLivesMatter
2018-12-06	4	#WhiteLivesMatter
2018-12-07	5	#WhiteLivesMatter
2018-12-08	8	#WhiteLivesMatter
2018-12-09	2	#WhiteLivesMatter
2018-12-10	1	#WhiteLivesMatter
2018-12-11	8	#WhiteLivesMatter
2018-12-12	5	#WhiteLivesMatter
2018-12-13	5	#WhiteLivesMatter
2018-12-14	3	#WhiteLivesMatter
2018-12-15	3	#WhiteLivesMatter
2018-12-16	3	#WhiteLivesMatter
2018-12-17	1	#WhiteLivesMatter
2018-12-18	3	#WhiteLivesMatter
2018-12-20	3	#WhiteLivesMatter
2018-12-21	2	#WhiteLivesMatter
2018-12-22	5	#WhiteLivesMatter
2018-12-23	3	#WhiteLivesMatter
2018-12-24	2	#WhiteLivesMatter
2018-12-25	1	#WhiteLivesMatter
2018-12-26	2	#WhiteLivesMatter
2018-12-27	1	#WhiteLivesMatter
2018-12-28	3	#WhiteLivesMatter
2018-12-29	6	#WhiteLivesMatter
2018-12-30	5	#WhiteLivesMatter
2018-12-31	5	#WhiteLivesMatter
2019-01-01	2	#WhiteLivesMatter
2019-01-02	1	#WhiteLivesMatter
2019-01-03	5	#WhiteLivesMatter
2019-01-04	1	#WhiteLivesMatter
2019-01-05	9	#WhiteLivesMatter
2019-01-06	7	#WhiteLivesMatter
2019-01-07	9	#WhiteLivesMatter
2019-01-08	8	#WhiteLivesMatter
2019-01-09	8	#WhiteLivesMatter
2019-01-10	1	#WhiteLivesMatter
2019-01-12	3	#WhiteLivesMatter
2019-01-13	7	#WhiteLivesMatter
2019-01-14	1	#WhiteLivesMatter
2019-01-15	3	#WhiteLivesMatter
2019-01-17	5	#WhiteLivesMatter
2019-01-18	3	#WhiteLivesMatter
2019-01-19	3	#WhiteLivesMatter
2019-01-20	4	#WhiteLivesMatter
2019-01-21	6	#WhiteLivesMatter
2019-01-22	6	#WhiteLivesMatter
2019-01-23	6	#WhiteLivesMatter
2019-01-24	3	#WhiteLivesMatter
2019-01-25	2	#WhiteLivesMatter
2019-01-26	4	#WhiteLivesMatter
2019-01-27	3	#WhiteLivesMatter
2019-01-28	6	#WhiteLivesMatter
2019-01-29	4	#WhiteLivesMatter
2019-01-30	5	#WhiteLivesMatter
2019-01-31	8	#WhiteLivesMatter
2019-02-01	6	#WhiteLivesMatter
2019-02-02	4	#WhiteLivesMatter
2019-02-03	3	#WhiteLivesMatter
2019-02-04	5	#WhiteLivesMatter
2019-02-05	2	#WhiteLivesMatter
2019-02-06	3	#WhiteLivesMatter
2019-02-07	7	#WhiteLivesMatter
2019-02-08	5	#WhiteLivesMatter
2019-02-09	1	#WhiteLivesMatter
2019-02-10	3	#WhiteLivesMatter
2019-02-11	6	#WhiteLivesMatter
2019-02-12	7	#WhiteLivesMatter
2019-02-13	2	#WhiteLivesMatter
2019-02-14	8	#WhiteLivesMatter
2019-02-15	6	#WhiteLivesMatter
2019-02-16	3	#WhiteLivesMatter
2019-02-17	3	#WhiteLivesMatter
2019-02-18	4	#WhiteLivesMatter
2019-02-19	4	#WhiteLivesMatter
2019-02-20	3	#WhiteLivesMatter
2019-02-21	4	#WhiteLivesMatter
2019-02-22	4	#WhiteLivesMatter
2019-02-23	12	#WhiteLivesMatter
2019-02-24	7	#WhiteLivesMatter
2019-02-25	2	#WhiteLivesMatter
2019-02-26	3	#WhiteLivesMatter
2019-02-27	5	#WhiteLivesMatter
2019-02-28	6	#WhiteLivesMatter
2019-03-01	3	#WhiteLivesMatter
2019-03-02	4	#WhiteLivesMatter
2019-03-03	6	#WhiteLivesMatter
2019-03-04	6	#WhiteLivesMatter
2019-03-05	6	#WhiteLivesMatter
2019-03-06	5	#WhiteLivesMatter
2019-03-07	1	#WhiteLivesMatter
2019-03-08	4	#WhiteLivesMatter
2019-03-09	5	#WhiteLivesMatter
2019-03-10	3	#WhiteLivesMatter
2019-03-11	5	#WhiteLivesMatter
2019-03-12	7	#WhiteLivesMatter
2019-03-13	4	#WhiteLivesMatter
2019-03-14	6	#WhiteLivesMatter
2019-03-15	3	#WhiteLivesMatter
2019-03-16	2	#WhiteLivesMatter
2019-03-17	4	#WhiteLivesMatter
2019-03-18	4	#WhiteLivesMatter
2019-03-19	3	#WhiteLivesMatter
2019-03-20	8	#WhiteLivesMatter
2019-03-21	3	#WhiteLivesMatter
2019-03-22	7	#WhiteLivesMatter
2019-03-23	4	#WhiteLivesMatter
2019-03-24	2	#WhiteLivesMatter
2019-03-26	5	#WhiteLivesMatter
2019-03-27	6	#WhiteLivesMatter
2019-03-28	9	#WhiteLivesMatter
2019-03-29	5	#WhiteLivesMatter
2019-03-30	12	#WhiteLivesMatter
2019-03-31	7	#WhiteLivesMatter
2019-04-01	4	#WhiteLivesMatter
2019-04-02	6	#WhiteLivesMatter
2019-04-03	5	#WhiteLivesMatter
2019-04-04	3	#WhiteLivesMatter
2019-04-05	2	#WhiteLivesMatter
2019-04-06	8	#WhiteLivesMatter
2019-04-07	1	#WhiteLivesMatter
2019-04-08	5	#WhiteLivesMatter
2019-04-09	9	#WhiteLivesMatter
2019-04-10	4	#WhiteLivesMatter
2019-04-11	2	#WhiteLivesMatter
2019-04-12	3	#WhiteLivesMatter
2019-04-13	13	#WhiteLivesMatter
2019-04-14	7	#WhiteLivesMatter
2019-04-15	6	#WhiteLivesMatter
2019-04-16	10	#WhiteLivesMatter
2019-04-17	7	#WhiteLivesMatter
2019-04-18	2	#WhiteLivesMatter
2019-04-19	6	#WhiteLivesMatter
2019-04-20	8	#WhiteLivesMatter
2019-04-21	6	#WhiteLivesMatter
2019-04-22	13	#WhiteLivesMatter
2019-04-23	4	#WhiteLivesMatter
2019-04-24	4	#WhiteLivesMatter
2019-04-25	9	#WhiteLivesMatter
2019-04-26	7	#WhiteLivesMatter
2019-04-27	3	#WhiteLivesMatter
2019-04-28	5	#WhiteLivesMatter
2019-04-29	6	#WhiteLivesMatter
2019-04-30	6	#WhiteLivesMatter
2019-05-01	6	#WhiteLivesMatter
2019-05-02	4	#WhiteLivesMatter
2019-05-03	5	#WhiteLivesMatter
2019-05-04	8	#WhiteLivesMatter
2019-05-05	6	#WhiteLivesMatter
2019-05-06	4	#WhiteLivesMatter
2019-05-07	3	#WhiteLivesMatter
2019-05-08	4	#WhiteLivesMatter
2019-05-09	3	#WhiteLivesMatter
2019-05-10	2	#WhiteLivesMatter
2019-05-11	3	#WhiteLivesMatter
2019-05-12	2	#WhiteLivesMatter
2019-05-13	5	#WhiteLivesMatter
2019-05-14	1	#WhiteLivesMatter
2019-05-15	4	#WhiteLivesMatter
2019-05-16	4	#WhiteLivesMatter
2019-05-17	2	#WhiteLivesMatter
2019-05-18	4	#WhiteLivesMatter
2019-05-19	5	#WhiteLivesMatter
2019-05-20	4	#WhiteLivesMatter
2019-05-21	3	#WhiteLivesMatter
2019-05-22	7	#WhiteLivesMatter
2019-05-23	4	#WhiteLivesMatter
2019-05-25	3	#WhiteLivesMatter
2019-05-26	6	#WhiteLivesMatter
2019-05-27	3	#WhiteLivesMatter
2019-05-28	8	#WhiteLivesMatter
2019-05-29	3	#WhiteLivesMatter
2019-05-30	8	#WhiteLivesMatter
2019-05-31	5	#WhiteLivesMatter
2019-06-01	4	#WhiteLivesMatter
2019-06-02	3	#WhiteLivesMatter
2019-06-03	9	#WhiteLivesMatter
2019-06-04	8	#WhiteLivesMatter
2019-06-05	17	#WhiteLivesMatter
2019-06-06	6	#WhiteLivesMatter
2019-06-07	5	#WhiteLivesMatter
2019-06-08	1	#WhiteLivesMatter
2019-06-09	6	#WhiteLivesMatter
2019-06-10	2	#WhiteLivesMatter
2019-06-11	2	#WhiteLivesMatter
2019-06-12	2	#WhiteLivesMatter
2019-06-13	5	#WhiteLivesMatter
2019-06-14	5	#WhiteLivesMatter
2019-06-15	4	#WhiteLivesMatter
2019-06-16	5	#WhiteLivesMatter
2019-06-17	6	#WhiteLivesMatter
2019-06-18	5	#WhiteLivesMatter
2019-06-19	7	#WhiteLivesMatter
2019-06-20	7	#WhiteLivesMatter
2019-06-21	4	#WhiteLivesMatter
2019-06-22	5	#WhiteLivesMatter
2019-06-23	1	#WhiteLivesMatter
2019-06-24	6	#WhiteLivesMatter
2019-06-25	4	#WhiteLivesMatter
2019-06-26	6	#WhiteLivesMatter
2019-06-27	4	#WhiteLivesMatter
2019-06-28	6	#WhiteLivesMatter
2019-06-29	4	#WhiteLivesMatter
2019-06-30	3	#WhiteLivesMatter
2019-07-01	11	#WhiteLivesMatter
2019-07-02	7	#WhiteLivesMatter
2019-07-03	3	#WhiteLivesMatter
2019-07-04	3	#WhiteLivesMatter
2019-07-05	5	#WhiteLivesMatter
2019-07-06	2	#WhiteLivesMatter
2019-07-07	8	#WhiteLivesMatter
2019-07-08	2	#WhiteLivesMatter
2019-07-09	3	#WhiteLivesMatter
2019-07-10	4	#WhiteLivesMatter
2019-07-11	2	#WhiteLivesMatter
2019-07-12	3	#WhiteLivesMatter
2019-07-13	1	#WhiteLivesMatter
2019-07-14	4	#WhiteLivesMatter
2019-07-15	7	#WhiteLivesMatter
2019-07-16	3	#WhiteLivesMatter
2019-07-17	6	#WhiteLivesMatter
2019-07-18	8	#WhiteLivesMatter
2019-07-19	4	#WhiteLivesMatter
2019-07-20	1	#WhiteLivesMatter
2019-07-21	1	#WhiteLivesMatter
2019-07-22	2	#WhiteLivesMatter
2019-07-23	7	#WhiteLivesMatter
2019-07-24	2	#WhiteLivesMatter
2019-07-25	2	#WhiteLivesMatter
2019-07-26	5	#WhiteLivesMatter
2019-07-27	5	#WhiteLivesMatter
2019-07-28	4	#WhiteLivesMatter
2019-07-29	7	#WhiteLivesMatter
2019-07-30	4	#WhiteLivesMatter
2019-07-31	5	#WhiteLivesMatter
2019-08-01	7	#WhiteLivesMatter
2019-08-02	4	#WhiteLivesMatter
2019-08-03	4	#WhiteLivesMatter
2019-08-04	7	#WhiteLivesMatter
2019-08-05	4	#WhiteLivesMatter
2019-08-06	9	#WhiteLivesMatter
2019-08-07	2	#WhiteLivesMatter
2019-08-08	3	#WhiteLivesMatter
2019-08-09	9	#WhiteLivesMatter
2019-08-10	5	#WhiteLivesMatter
2019-08-11	6	#WhiteLivesMatter
2019-08-12	4	#WhiteLivesMatter
2019-08-13	4	#WhiteLivesMatter
2019-08-14	5	#WhiteLivesMatter
2019-08-15	10	#WhiteLivesMatter
2019-08-16	7	#WhiteLivesMatter
2019-08-17	3	#WhiteLivesMatter
2019-08-18	7	#WhiteLivesMatter
2019-08-19	3	#WhiteLivesMatter
2019-08-20	12	#WhiteLivesMatter
2019-08-21	2	#WhiteLivesMatter
2019-08-23	2	#WhiteLivesMatter
2019-08-24	5	#WhiteLivesMatter
2019-08-25	1	#WhiteLivesMatter
2019-08-27	5	#WhiteLivesMatter
2019-08-28	6	#WhiteLivesMatter
2019-08-29	5	#WhiteLivesMatter
2019-08-30	6	#WhiteLivesMatter
2019-08-31	8	#WhiteLivesMatter
2019-09-01	4	#WhiteLivesMatter
2019-09-02	2	#WhiteLivesMatter
2019-09-03	4	#WhiteLivesMatter
2019-09-04	2	#WhiteLivesMatter
2019-09-05	3	#WhiteLivesMatter
2019-09-06	6	#WhiteLivesMatter
2019-09-07	2	#WhiteLivesMatter
2019-09-08	1	#WhiteLivesMatter
2019-09-09	1	#WhiteLivesMatter
2019-09-11	4	#WhiteLivesMatter
2019-09-12	4	#WhiteLivesMatter
2019-09-13	1	#WhiteLivesMatter
2019-09-14	8	#WhiteLivesMatter
2019-09-15	2	#WhiteLivesMatter
2019-09-16	1	#WhiteLivesMatter
2019-09-17	4	#WhiteLivesMatter
2019-09-19	5	#WhiteLivesMatter
2019-09-20	3	#WhiteLivesMatter
2019-09-21	4	#WhiteLivesMatter
2019-09-22	1	#WhiteLivesMatter
2019-09-23	4	#WhiteLivesMatter
2019-09-24	1	#WhiteLivesMatter
2019-09-25	1	#WhiteLivesMatter
2019-09-26	1	#WhiteLivesMatter
2019-09-27	2	#WhiteLivesMatter
2019-09-28	2	#WhiteLivesMatter
2019-09-30	1	#WhiteLivesMatter
2019-10-01	3	#WhiteLivesMatter
2019-10-03	1	#WhiteLivesMatter
2019-10-04	2	#WhiteLivesMatter
2019-10-05	1	#WhiteLivesMatter
2019-10-06	5	#WhiteLivesMatter
2019-10-07	4	#WhiteLivesMatter
2019-10-08	2	#WhiteLivesMatter
2019-10-09	7	#WhiteLivesMatter
2019-10-10	1	#WhiteLivesMatter
2019-10-11	1	#WhiteLivesMatter
2019-10-12	2	#WhiteLivesMatter
2019-10-13	3	#WhiteLivesMatter
2019-10-14	3	#WhiteLivesMatter
2019-10-15	2	#WhiteLivesMatter
2019-10-16	4	#WhiteLivesMatter
2019-10-17	2	#WhiteLivesMatter
2019-10-18	1	#WhiteLivesMatter
2019-10-19	3	#WhiteLivesMatter
2019-10-20	2	#WhiteLivesMatter
2019-10-21	3	#WhiteLivesMatter
2019-10-22	3	#WhiteLivesMatter
2019-10-23	1	#WhiteLivesMatter
2019-10-24	1	#WhiteLivesMatter
2019-10-25	1	#WhiteLivesMatter
2019-10-26	1	#WhiteLivesMatter
2019-10-27	1	#WhiteLivesMatter
2019-10-28	2	#WhiteLivesMatter
2019-10-29	4	#WhiteLivesMatter
2019-10-30	2	#WhiteLivesMatter
2019-10-31	3	#WhiteLivesMatter
2019-11-01	4	#WhiteLivesMatter
2019-11-02	5	#WhiteLivesMatter
2019-11-03	3	#WhiteLivesMatter
2019-11-04	2	#WhiteLivesMatter
2019-11-05	2	#WhiteLivesMatter
2019-11-06	7	#WhiteLivesMatter
2019-11-07	6	#WhiteLivesMatter
2019-11-08	3	#WhiteLivesMatter
2019-11-09	7	#WhiteLivesMatter
2019-11-11	4	#WhiteLivesMatter
2019-11-12	3	#WhiteLivesMatter
2019-11-13	8	#WhiteLivesMatter
2019-11-14	3	#WhiteLivesMatter
2019-11-15	5	#WhiteLivesMatter
2019-11-16	1	#WhiteLivesMatter
2019-11-17	2	#WhiteLivesMatter
2019-11-18	4	#WhiteLivesMatter
2019-11-19	5	#WhiteLivesMatter
2019-11-20	1	#WhiteLivesMatter
2019-11-21	7	#WhiteLivesMatter
2019-11-22	3	#WhiteLivesMatter
2019-11-23	5	#WhiteLivesMatter
2019-11-24	1	#WhiteLivesMatter
2019-11-25	3	#WhiteLivesMatter
2019-11-26	2	#WhiteLivesMatter
2019-11-27	7	#WhiteLivesMatter
2019-11-29	3	#WhiteLivesMatter
2019-11-30	4	#WhiteLivesMatter
2019-12-01	3	#WhiteLivesMatter
2019-12-02	3	#WhiteLivesMatter
2019-12-03	1	#WhiteLivesMatter
2019-12-04	3	#WhiteLivesMatter
2019-12-05	2	#WhiteLivesMatter
2019-12-06	4	#WhiteLivesMatter
2019-12-07	3	#WhiteLivesMatter
2019-12-08	1	#WhiteLivesMatter
2019-12-09	3	#WhiteLivesMatter
2019-12-10	1	#WhiteLivesMatter
2019-12-12	6	#WhiteLivesMatter
2019-12-13	6	#WhiteLivesMatter
2019-12-14	1	#WhiteLivesMatter
2019-12-15	5	#WhiteLivesMatter
2019-12-16	2	#WhiteLivesMatter
2019-12-17	3	#WhiteLivesMatter
2019-12-18	3	#WhiteLivesMatter
2019-12-19	2	#WhiteLivesMatter
2019-12-20	1	#WhiteLivesMatter
2019-12-22	1	#WhiteLivesMatter
2019-12-23	5	#WhiteLivesMatter
2019-12-24	1	#WhiteLivesMatter
2019-12-25	3	#WhiteLivesMatter
2019-12-26	3	#WhiteLivesMatter
2019-12-27	2	#WhiteLivesMatter
2019-12-28	4	#WhiteLivesMatter
2019-12-29	2	#WhiteLivesMatter
2019-12-30	8	#WhiteLivesMatter
2019-12-31	21	#WhiteLivesMatter
2020-01-01	4	#WhiteLivesMatter
2020-01-02	2	#WhiteLivesMatter
2020-01-03	2	#WhiteLivesMatter
2020-01-04	1	#WhiteLivesMatter
2020-01-05	7	#WhiteLivesMatter
2020-01-06	3	#WhiteLivesMatter
2020-01-08	1	#WhiteLivesMatter
2020-01-09	7	#WhiteLivesMatter
2020-01-10	1	#WhiteLivesMatter
2020-01-11	5	#WhiteLivesMatter
2020-01-12	3	#WhiteLivesMatter
2020-01-13	3	#WhiteLivesMatter
2020-01-14	3	#WhiteLivesMatter
2020-01-15	4	#WhiteLivesMatter
2020-01-16	4	#WhiteLivesMatter
2020-01-17	5	#WhiteLivesMatter
2020-01-18	8	#WhiteLivesMatter
2020-01-19	6	#WhiteLivesMatter
2020-01-20	5	#WhiteLivesMatter
2020-01-21	3	#WhiteLivesMatter
2020-01-22	2	#WhiteLivesMatter
2020-01-23	1	#WhiteLivesMatter
2020-01-24	7	#WhiteLivesMatter
2020-01-25	2	#WhiteLivesMatter
2020-01-26	3	#WhiteLivesMatter
2020-01-27	2	#WhiteLivesMatter
2020-01-28	2	#WhiteLivesMatter
2020-01-29	2	#WhiteLivesMatter
2020-01-30	2	#WhiteLivesMatter
2020-01-31	2	#WhiteLivesMatter
2020-02-01	4	#WhiteLivesMatter
2020-02-02	4	#WhiteLivesMatter
2020-02-03	5	#WhiteLivesMatter
2020-02-04	15	#WhiteLivesMatter
2020-02-05	16	#WhiteLivesMatter
2020-02-06	9	#WhiteLivesMatter
2020-02-07	1	#WhiteLivesMatter
2020-02-08	4	#WhiteLivesMatter
2020-02-09	10	#WhiteLivesMatter
2020-02-10	6	#WhiteLivesMatter
2020-02-11	6	#WhiteLivesMatter
2020-02-12	9	#WhiteLivesMatter
2020-02-13	9	#WhiteLivesMatter
2020-02-14	2	#WhiteLivesMatter
2020-02-15	5	#WhiteLivesMatter
2020-02-16	13	#WhiteLivesMatter
2020-02-17	3	#WhiteLivesMatter
2020-02-18	2	#WhiteLivesMatter
2020-02-19	11	#WhiteLivesMatter
2020-02-20	4	#WhiteLivesMatter
2020-02-21	2	#WhiteLivesMatter
2020-02-23	5	#WhiteLivesMatter
2020-02-24	7	#WhiteLivesMatter
2020-02-25	2	#WhiteLivesMatter
2020-02-26	5	#WhiteLivesMatter
2020-02-27	3	#WhiteLivesMatter
2020-02-28	4	#WhiteLivesMatter
2020-02-29	10	#WhiteLivesMatter
2020-03-01	7	#WhiteLivesMatter
2020-03-02	2	#WhiteLivesMatter
2020-03-03	3	#WhiteLivesMatter
2020-03-04	3	#WhiteLivesMatter
2020-03-06	2	#WhiteLivesMatter
2020-03-07	2	#WhiteLivesMatter
2020-03-08	5	#WhiteLivesMatter
2020-03-09	6	#WhiteLivesMatter
2020-03-10	6	#WhiteLivesMatter
2020-03-11	5	#WhiteLivesMatter
2020-03-12	3	#WhiteLivesMatter
2020-03-13	3	#WhiteLivesMatter
2020-03-14	3	#WhiteLivesMatter
2020-03-15	2	#WhiteLivesMatter
2020-03-16	2	#WhiteLivesMatter
2020-03-17	1	#WhiteLivesMatter
2020-03-18	3	#WhiteLivesMatter
2020-03-19	1	#WhiteLivesMatter
2020-03-20	3	#WhiteLivesMatter
2020-03-21	2	#WhiteLivesMatter
2020-03-22	3	#WhiteLivesMatter
2020-03-23	2	#WhiteLivesMatter
2020-03-24	2	#WhiteLivesMatter
2020-03-25	5	#WhiteLivesMatter
2020-03-26	3	#WhiteLivesMatter
2020-03-27	7	#WhiteLivesMatter
2020-03-28	3	#WhiteLivesMatter
2020-03-29	1	#WhiteLivesMatter
2020-04-01	1	#WhiteLivesMatter
2020-04-02	5	#WhiteLivesMatter
2020-04-04	2	#WhiteLivesMatter
2020-04-05	1	#WhiteLivesMatter
2020-04-06	1	#WhiteLivesMatter
2020-04-07	2	#WhiteLivesMatter
2020-04-08	3	#WhiteLivesMatter
2020-04-09	8	#WhiteLivesMatter
2020-04-10	2	#WhiteLivesMatter
2020-04-11	3	#WhiteLivesMatter
2020-04-12	3	#WhiteLivesMatter
2020-04-13	6	#WhiteLivesMatter
2020-04-14	3	#WhiteLivesMatter
2020-04-15	2	#WhiteLivesMatter
2020-04-16	3	#WhiteLivesMatter
2020-04-18	2	#WhiteLivesMatter
2020-04-19	5	#WhiteLivesMatter
2020-04-20	2	#WhiteLivesMatter
2020-04-21	1	#WhiteLivesMatter
2020-04-22	9	#WhiteLivesMatter
2020-04-23	4	#WhiteLivesMatter
2020-04-24	1	#WhiteLivesMatter
2020-04-25	3	#WhiteLivesMatter
2020-04-26	2	#WhiteLivesMatter
2020-04-27	5	#WhiteLivesMatter
2020-04-28	6	#WhiteLivesMatter
2020-04-29	3	#WhiteLivesMatter
2020-04-30	6	#WhiteLivesMatter
2020-05-01	5	#WhiteLivesMatter
2020-05-02	2	#WhiteLivesMatter
2020-05-03	9	#WhiteLivesMatter
2020-05-04	2	#WhiteLivesMatter
2020-05-05	5	#WhiteLivesMatter
2020-05-06	3	#WhiteLivesMatter
2020-05-07	16	#WhiteLivesMatter
2020-05-08	8	#WhiteLivesMatter
2020-05-09	8	#WhiteLivesMatter
2020-05-10	11	#WhiteLivesMatter
2020-05-11	6	#WhiteLivesMatter
2020-05-12	9	#WhiteLivesMatter
2020-05-13	8	#WhiteLivesMatter
2020-05-14	10	#WhiteLivesMatter
2020-05-15	8	#WhiteLivesMatter
2020-05-16	9	#WhiteLivesMatter
2020-05-17	11	#WhiteLivesMatter
2020-05-18	5	#WhiteLivesMatter
2020-05-19	28	#WhiteLivesMatter
2020-05-20	18	#WhiteLivesMatter
2020-05-21	25	#WhiteLivesMatter
2020-05-22	22	#WhiteLivesMatter
2020-05-23	18	#WhiteLivesMatter
2020-05-24	23	#WhiteLivesMatter
2020-05-25	11	#WhiteLivesMatter
2020-05-26	60	#WhiteLivesMatter
2020-05-27	215	#WhiteLivesMatter
2020-05-28	362	#WhiteLivesMatter
2020-05-29	385	#WhiteLivesMatter
2020-05-30	526	#WhiteLivesMatter
2020-05-31	780	#WhiteLivesMatter
2020-06-01	953	#WhiteLivesMatter
2020-06-02	2212	#WhiteLivesMatter
2020-06-03	64670	#WhiteLivesMatter
2020-06-04	6309	#WhiteLivesMatter
2020-06-05	2780	#WhiteLivesMatter
2020-06-06	1705	#WhiteLivesMatter
2020-06-07	1559	#WhiteLivesMatter
2020-06-08	1592	#WhiteLivesMatter
2020-06-09	1138	#WhiteLivesMatter
2020-06-10	1028	#WhiteLivesMatter
2020-06-11	1214	#WhiteLivesMatter
2020-06-12	893	#WhiteLivesMatter
2020-06-13	1258	#WhiteLivesMatter
2020-06-14	1038	#WhiteLivesMatter
2020-06-15	656	#WhiteLivesMatter
2020-06-16	780	#WhiteLivesMatter
2020-06-17	616	#WhiteLivesMatter
2020-06-18	911	#WhiteLivesMatter
2020-06-19	655	#WhiteLivesMatter
2020-06-20	907	#WhiteLivesMatter
2020-06-21	1103	#WhiteLivesMatter
2020-06-22	14279	#WhiteLivesMatter
2020-06-23	3334	#WhiteLivesMatter
2020-06-24	1490	#WhiteLivesMatter
2020-06-25	1374	#WhiteLivesMatter
2020-06-26	875	#WhiteLivesMatter
2020-06-27	848	#WhiteLivesMatter
2020-06-28	621	#WhiteLivesMatter
2020-06-29	752	#WhiteLivesMatter
2020-06-30	617	#WhiteLivesMatter
2020-07-01	599	#WhiteLivesMatter
2020-07-02	483	#WhiteLivesMatter
2020-07-03	375	#WhiteLivesMatter
2020-07-04	431	#WhiteLivesMatter
2020-07-05	513	#WhiteLivesMatter
2020-07-06	489	#WhiteLivesMatter
2020-07-07	362	#WhiteLivesMatter
2020-07-08	323	#WhiteLivesMatter
2020-07-09	405	#WhiteLivesMatter
2020-07-10	438	#WhiteLivesMatter
2020-07-11	492	#WhiteLivesMatter
2020-07-12	449	#WhiteLivesMatter
2020-07-13	347	#WhiteLivesMatter
2020-07-14	371	#WhiteLivesMatter
2020-07-15	433	#WhiteLivesMatter
2020-07-16	248	#WhiteLivesMatter
2020-07-17	255	#WhiteLivesMatter
2020-07-18	230	#WhiteLivesMatter
2020-07-19	259	#WhiteLivesMatter
2020-07-20	251	#WhiteLivesMatter
2020-07-21	246	#WhiteLivesMatter
2020-07-22	227	#WhiteLivesMatter
2020-07-23	247	#WhiteLivesMatter
2020-07-24	269	#WhiteLivesMatter
2020-07-25	240	#WhiteLivesMatter
2020-07-26	200	#WhiteLivesMatter
2020-07-27	240	#WhiteLivesMatter
2020-07-28	240	#WhiteLivesMatter
2020-07-29	209	#WhiteLivesMatter
2020-07-30	182	#WhiteLivesMatter
2020-07-31	166	#WhiteLivesMatter
2020-08-01	177	#WhiteLivesMatter
2020-08-02	149	#WhiteLivesMatter
2020-08-03	126	#WhiteLivesMatter
2020-08-04	106	#WhiteLivesMatter
2020-08-05	130	#WhiteLivesMatter
2020-08-06	110	#WhiteLivesMatter
2020-08-07	129	#WhiteLivesMatter
2020-08-08	166	#WhiteLivesMatter
2020-08-09	855	#WhiteLivesMatter
2020-08-10	260	#WhiteLivesMatter
2020-08-11	302	#WhiteLivesMatter
2020-08-12	314	#WhiteLivesMatter
2020-08-13	412	#WhiteLivesMatter
2020-08-14	448	#WhiteLivesMatter
2020-08-15	308	#WhiteLivesMatter
2020-08-16	274	#WhiteLivesMatter
2020-08-17	321	#WhiteLivesMatter
2020-08-18	259	#WhiteLivesMatter
2020-08-19	273	#WhiteLivesMatter
2020-08-20	211	#WhiteLivesMatter
2020-08-21	199	#WhiteLivesMatter
2020-08-22	237	#WhiteLivesMatter
2020-08-23	203	#WhiteLivesMatter
2020-08-24	279	#WhiteLivesMatter
2020-08-25	260	#WhiteLivesMatter
2020-08-26	300	#WhiteLivesMatter
2020-08-27	629	#WhiteLivesMatter
2020-08-28	343	#WhiteLivesMatter
2020-08-29	277	#WhiteLivesMatter
2020-08-30	332	#WhiteLivesMatter
2020-08-31	459	#WhiteLivesMatter
2020-09-01	241	#WhiteLivesMatter
2020-09-02	167	#WhiteLivesMatter
2020-09-03	216	#WhiteLivesMatter
2020-09-04	173	#WhiteLivesMatter
2020-09-05	162	#WhiteLivesMatter
2020-09-06	201	#WhiteLivesMatter
2020-09-07	306	#WhiteLivesMatter
2020-09-08	245	#WhiteLivesMatter
